pc,bank/page,opcode,mnemonic,access_type,effective_address,address_class,subsystem,minimal_os_required,risk,width,bitmask,value_source,x_base/y_base,routine_label,interrupt_context,callers,engine_state_seen,notes,confidence
0xC767,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L0089,#$80,LC76E",R,0x0089,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,bit test 0x80,,LC6BB,mainline/unknown,0x7B10,,,high
0xC76B,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L008C,#$80",RMW,0x008C,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,set 0x80,,LC6BB,mainline/unknown,0x7B10,,,high
0xC76E,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR $0001,X,#$04,LC77C",R,0x6AB5,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,bit test 0x04,X=0x6AB4,LC6BB,mainline/unknown,0x7B10,,indexed_resolved,high
0xC772,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L008B,#$08,LC77C",R,0x008B,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x08,bit test 0x08,,LC6BB,mainline/unknown,0x7B10,,,high
0xC776,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L008B,#$08",RMW,0x008B,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x08,clear 0x08,,LC6BB,mainline/unknown,0x7B10,,,high
0xC779,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L008D,#$02",RMW,0x008D,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,set 0x02,,LC6BB,mainline/unknown,0x7B10,,,high
0xC77C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR $0001,X,#$04,LC7AD",R,0x6AB5,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,bit test 0x04,X=0x6AB4,LC6BB,mainline/unknown,0x7B10,,indexed_resolved,high
0xC780,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LE674,EXEC,0xE674,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC6BB,mainline/unknown,0x7B10,,,high
0xC783,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L0098,#$40,LC7A0",R,0x0098,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x40,bit test 0x40,,LC6BB,mainline/unknown,0x7B10,,,high
0xC78A,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L0089,#$04,LC78F",R,0x0089,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,bit test 0x04,,LC6BB,mainline/unknown,0x7B10,,,high
0xC78F,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L00B5,R,0x00B5,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC6BB,mainline/unknown,0x7B10,,,high
0xC791,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"CMPA 0,X",R,0x6AC3,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,X=0x6AC3,LC6BB,mainline/unknown,0x7B10,,indexed_resolved,high
0xC795,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L0089,#$04",RMW,0x0089,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,clear 0x04,,LC6BB,mainline/unknown,0x7B10,,,high
0xC798,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L008D,#$04",RMW,0x008D,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,set 0x04,,LC6BB,mainline/unknown,0x7B10,,,high
0xC79D,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L0089,#$04",RMW,0x0089,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,set 0x04,,LC6BB,mainline/unknown,0x7B10,,,high
0xC7A0,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L0099,#$04,LC7AD",R,0x0099,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,bit test 0x04,,LC6BB,mainline/unknown,0x7B10,,,high
0xC7A4,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L00D9,R,0x00D9,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC6BB,mainline/unknown,0x7B10,,,high
0xC7AA,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L008D,#$08",RMW,0x008D,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x08,set 0x08,,LC6BB,mainline/unknown,0x7B10,,,high
0xC7B0,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L00E2,R,0x00E2,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC6BB,mainline/unknown,0x7B10,,CURRENT TQ SIG PRESSURE,high
0xC7B7,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LF4C1,EXEC,0xF4C1,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC6BB,mainline/unknown,0x7B10,,2d LK UP,high
0xC7BB,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L0129,W,0x0129,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,LC6BB,mainline/unknown,0x7B10,,,high
0xC7C1,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L00E2,R,0x00E2,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC6BB,mainline/unknown,0x7B10,,CURRENT TQ SIG PRESSURE,high
0xC7C8,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LF4C1,EXEC,0xF4C1,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC6BB,mainline/unknown,0x7B10,,2d LK UP,high
0xC7CC,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L012B,W,0x012B,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,LC6BB,mainline/unknown,0x7B10,,,high
0xC7CF,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L010A,R,0x010A,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC6BB,mainline/unknown,0x7B10,,,high
0xC7D8,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L008A,#$10,LC7DF",R,0x008A,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,,LC6BB,mainline/unknown,0x7B10,,,high
0xC7DC,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L008A,#$14",RMW,0x008A,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x14,clear 0x14,,LC6BB,mainline/unknown,0x7B10,,,high
0xC7DF,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JMP LC8AA,EXEC,0xC8AA,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC6BB,mainline/unknown,0x7B10,,,high
0xC7E6,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L008A,#$10,LC7ED",R,0x008A,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,,LC6BB,mainline/unknown,0x7B10,,,high
0xC7EA,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L008A,#$14",RMW,0x008A,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x14,clear 0x14,,LC6BB,mainline/unknown,0x7B10,,,high
0xC7ED,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JMP LC8A2,EXEC,0xC8A2,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC6BB,mainline/unknown,0x7B10,,,high
0xC7F5,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L0126,W,0x0126,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,LC6BB,mainline/unknown,0x7B10,,,high
0xC7F8,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L008A,#$14",RMW,0x008A,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x14,set 0x14,,LC6BB,mainline/unknown,0x7B10,,,high
0xC7FB,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JMP LC8B0,EXEC,0xC8B0,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC6BB,mainline/unknown,0x7B10,,,high
0xC7FE,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L0099,#$08,LC80A",R,0x0099,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x08,bit test 0x08,,LC6BB,mainline/unknown,0x7B10,,,high
0xC804,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L0126,W,0x0126,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,LC6BB,mainline/unknown,0x7B10,,,high
0xC807,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JMP LC89D,EXEC,0xC89D,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC6BB,mainline/unknown,0x7B10,,,high
0xC80A,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L008A,#$10,LC811",R,0x008A,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,,LC6BB,mainline/unknown,0x7B10,,,high
0xC80E,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L008A,#$14",RMW,0x008A,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x14,clear 0x14,,LC6BB,mainline/unknown,0x7B10,,,high
0xC811,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L008C,#$08,LC826",R,0x008C,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x08,bit test 0x08,,LC6BB,mainline/unknown,0x7B10,,,high
0xC815,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L008C,#$20,LC826",R,0x008C,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x20,bit test 0x20,,LC6BB,mainline/unknown,0x7B10,,,high
0xC819,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L0099,#$04,LC826",R,0x0099,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,bit test 0x04,,LC6BB,mainline/unknown,0x7B10,,,high
0xC81D,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L00D9,R,0x00D9,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC6BB,mainline/unknown,0x7B10,,CURRENT GEAR,high
0xC823,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JMP LC8A2,EXEC,0xC8A2,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC6BB,mainline/unknown,0x7B10,,,high
0xC826,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDD L008C,R,0x008C,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,LC6BB,mainline/unknown,0x7B10,,,high
0xC82A,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L018E,R,0x018E,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC6BB,mainline/unknown,0x7B10,,,high
0xC832,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L0018,#$30,LC83A",R,0x0018,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x30,bit test 0x30,,LC6BB,mainline/unknown,0x7B10,,,high
0xC836,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET $0002,X,#$30,LC849",R,0x5B2D,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x30,bit test 0x30,X=0x5B2B,LC6BB,mainline/unknown,0x7B10,,indexed_resolved,high
0xC83A,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L6AEC,R,0x6AEC,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC6BB,mainline/unknown,0x7B10,,,high
0xC83D,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L0089,#$40,LC844",R,0x0089,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x40,bit test 0x40,,LC6BB,mainline/unknown,0x7B10,,,high
0xC841,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L6AED,R,0x6AED,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC6BB,mainline/unknown,0x7B10,,,high
0xC844,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPB L01C0,R,0x01C0,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,CMPB,,LC6BB,mainline/unknown,0x7B10,,GET CURRENT MAP VALUE,high
0xC84C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L0089,#$40,LC853",R,0x0089,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x40,bit test 0x40,,LC6BB,mainline/unknown,0x7B10,,,high
0xC854,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L009C,#$10,LC86D",R,0x009C,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,,LC6BB,mainline/unknown,0x7B10,,,high
0xC85B,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L00D9,R,0x00D9,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC6BB,mainline/unknown,0x7B10,,CURRENT GEAR,high
0xC85D,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L007F,R,0x007F,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC6BB,mainline/unknown,0x7B10,,,high
0xC85F,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LD8FE,EXEC,0xD8FE,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC6BB,mainline/unknown,0x7B10,,,high
0xC866,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"LDAA 0,X",R,"0,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,X=unknown,LC6BB,mainline/unknown,0x7B10,,indexed_unresolved,low_unresolved
0xC868,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L0128,W,0x0128,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,LC6BB,mainline/unknown,0x7B10,,,high
0xC86E,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L007F,R,0x007F,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC6BB,mainline/unknown,0x7B10,,,high
0xC870,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L00D9,R,0x00D9,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC6BB,mainline/unknown,0x7B10,,CURRENT GEAR,high
0xC872,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LD8FE,EXEC,0xD8FE,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC6BB,mainline/unknown,0x7B10,,,high
0xC877,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"LDAA 0,X",R,"0,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,X=unknown,LC6BB,mainline/unknown,0x7B10,,indexed_unresolved,low_unresolved
0xC879,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L0128,W,0x0128,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,LC6BB,mainline/unknown,0x7B10,,,high
0xC87C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L00B2,R,0x00B2,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC6BB,mainline/unknown,0x7B10,,,high
0xC87E,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LF4C1,EXEC,0xF4C1,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC6BB,mainline/unknown,0x7B10,,2d LK UP,high
0xC884,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L009C,#$10,LC88B",R,0x009C,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,,LC6BB,mainline/unknown,0x7B10,,,high
0xC88C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LD92E,EXEC,0xD92E,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC6BB,mainline/unknown,0x7B10,,,high
0xC88F,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L0128,R,0x0128,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,LC6BB,mainline/unknown,0x7B10,,,high
0xC894,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0128,R,0x0128,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC6BB,mainline/unknown,0x7B10,,,high
0xC897,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L00D7,R,0x00D7,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,LC6BB,mainline/unknown,0x7B10,,,high
0xC89D,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L008B,#$06",RMW,0x008B,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x06,clear 0x06,,LC89D,mainline/unknown,0xC807,,,high
0xC8A2,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L008B,#$02",RMW,0x008B,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,clear 0x02,,LC8A2,mainline/unknown,0xC7ED;0xC823,,,high
0xC8A5,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L008B,#$04",RMW,0x008B,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,set 0x04,,LC8A2,mainline/unknown,0xC7ED;0xC823,,,high
0xC8AA,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L008B,#$02",RMW,0x008B,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,set 0x02,,LC8AA,mainline/unknown,0xC7DF,,,high
0xC8AD,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L008B,#$04",RMW,0x008B,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,clear 0x04,,LC8AA,mainline/unknown,0xC7DF,,,high
0xC8B1,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LEE5F,EXEC,0xEE5F,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC8B1,mainline/unknown,0x7AC7,,,high
0xC8B4,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LEE60,EXEC,0xEE60,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC8B1,mainline/unknown,0x7AC7,,,high
0xC8B7,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LED3F,EXEC,0xED3F,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC8B1,mainline/unknown,0x7AC7,,,high
0xC8BA,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LED80,EXEC,0xED80,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC8B1,mainline/unknown,0x7AC7,,,high
0xC8BD,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LEDC1,EXEC,0xEDC1,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC8B1,mainline/unknown,0x7AC7,,,high
0xC8C0,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LEA40,EXEC,0xEA40,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC8B1,mainline/unknown,0x7AC7,,,high
0xC8C3,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LEA7C,EXEC,0xEA7C,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC8B1,mainline/unknown,0x7AC7,,,high
0xC8C6,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LEC79,EXEC,0xEC79,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC8B1,mainline/unknown,0x7AC7,,,high
0xC8C9,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LEB17,EXEC,0xEB17,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC8B1,mainline/unknown,0x7AC7,,,high
0xC8CC,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LEB18,EXEC,0xEB18,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC8B1,mainline/unknown,0x7AC7,,,high
0xC8CF,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LEB19,EXEC,0xEB19,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC8B1,mainline/unknown,0x7AC7,,,high
0xC8D2,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LEB4D,EXEC,0xEB4D,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC8B1,mainline/unknown,0x7AC7,,,high
0xC8D6,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L00A5,R,0x00A5,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LC8D6,mainline/unknown,0x7ADA,,A/D COOL VALUE,high
0xC8DB,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L0043,#$80,LC8E6",R,0x0043,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,bit test 0x80,,LC8D6,mainline/unknown,0x7ADA,,"BR IF b7,",high
0xC8DF,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L004E,#$02,LC8E6",R,0x004E,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,bit test 0x02,,LC8D6,mainline/unknown,0x7ADA,,"BR IF b1,",high
0xC8E8,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"LDAA 0,X",R,"0,X",UNKNOWN_HW,SENSOR_ADC,YES,MEDIUM,8,,memory,X=unknown,LC8D6,mainline/unknown,0x7ADA,,GET COOL VALUE FM TBL | indexed_unresolved,low_unresolved
0xC8F2,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L004E,#$02",RMW,0x004E,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,set 0x02,,LC8D6,mainline/unknown,0x7ADA,,SET b1,high
0xC8F7,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L004E,#$02",RMW,0x004E,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,clear 0x02,,LC8D6,mainline/unknown,0x7ADA,,CLR b1,high
0xC8FA,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L00B4,W,0x00B4,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,LC8D6,mainline/unknown,0x7ADA,,,high
0xC900,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L00B4,R,0x00B4,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC902,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR $30,X,#$40,LC90A",R,0x5B30,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x40,bit test 0x40,X=0x5B00,LC8FD,mainline/unknown,0x7ADD,,indexed_resolved,high
0xC906,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L001B,#$40,LC912",R,0x001B,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x40,bit test 0x40,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC90A,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR $30,X,#$20,LC914",R,0x5B30,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x20,bit test 0x20,X=0x5B00,LC8FD,mainline/unknown,0x7ADD,,indexed_resolved,high
